competition_key,player_id,player_name,team_id,team_name,crest_url,goals,penalties,own_goals,penalty_shootout_scored,penalty_shootout_missed
22620322-21-22682900,77889,"FONSECA JIMENEZ, ARITZ",30081,"INDAUTXU ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1037_grande.png,1,0,0,0,0
22620322-21-22682900,77995,"MERLAN MARDONES, AIMAR",13156,"BEGOÑA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1030_grande.png,1,0,0,0,0
22620322-21-22682900,78019,"GUTIERREZ MARTINEZ, IÑIGO",14852,ITZUBALTZETA,https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1312_grande.png,1,0,0,0,0
22620322-21-22682900,78046,"IRARAGORRI DEVESA, ARATZ",12729,"DEUSTO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1005_grande.png,1,0,0,0,0
22620322-21-22682900,78057,"FURELOS PEREZ, MARKEL",12683,"PORTUGALETE ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620322-21-22682900,78069,"JUNCO DIEZ, HUGO",14811,"ASTRABUDUAKO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620322-21-22682900,78510,"LEIBA GONZALEZ, ERLANTZ",12828,"SANTUTXU ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1011_grande.png,1,0,0,0,0
22620322-21-22682900,272297,"RODRIGUEZ URIARTE, GAIZKA",14811,"ASTRABUDUAKO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620322-21-22682900,273602,"GASCO MESEGUER, DANIEL",30081,"INDAUTXU ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1037_grande.png,1,0,0,0,0
22620322-21-22682900,273808,"MARTINEZ SANZ, ENEKO",13007,"GALDAKAO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1021_grande.png,1,0,0,0,0
22620322-21-22682900,275726,"ELOLA GALVEZ, ANDER",30081,"INDAUTXU ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1037_grande.png,1,0,0,0,0
22620322-21-22682900,277831,"MARTINS FERREIRA, JOAO PEDRO",13929,"ABADIÑO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620322-21-22682900,288444,"BERNAL MUNEVAR, DAVID MANUEL",13490,"BERMEO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1049_grande.png,1,0,0,0,0
22620323-21-22620324,41498,"RUIZ PEÑA, ELEDER",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,60190,"LAPUENTE ZAMACONA, URKO",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,60329,"ALEGRIA INTXAUSTI, ASIER",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,60465,"IZAGUIRRE HONRADO, LUKEN",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,60474,"ROMERO RAMON, ALEJANDRO",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,60554,"CHUECA ORTUZAR, ANDER",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,60581,"IBAÑEZ OLEA, IBAI",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,60775,"CEJALBO URBIZU, OIHAN",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,60795,"GUTIERREZ FERNANDEZ, UNAI",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,60838,"ZABAL OLIVA, ASIER",12779,"ERANDIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1007_grande.png,1,0,0,0,0
22620323-21-22620324,60898,"MONTERO RIGUERA, JULEN",13271,"LEIOA ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,1,0,0,0,0
22620323-21-22620324,60904,"RODRIGUEZ RAMOS, IKER",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,61031,"SILES DE LA RIVA, SAMUEL",14189,"UGERAGA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,1,0,0,0,0
22620323-21-22620324,61478,"LANCHO SECO, IKER",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,61487,"ALISTE LOPEZ, IÑIGO",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620323-21-22620324,61492,"FERNANDEZ GORDALIZA, LUKEN",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,61580,"CONDE SANCHEZ, ENAITZ",14093,"TRAPAGARAN ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1133_grande.png,1,0,0,0,0
22620323-21-22620324,61773,"DE PRADO ORTEGA, ALVARO",13516,"GALLARTA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1050_grande.png,1,0,0,0,0
22620323-21-22620324,61795,"VILARIÑO SECO, AITZOL",13516,"GALLARTA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1050_grande.png,1,0,0,0,0
22620323-21-22620324,61961,"RAMIREZ LAJAS, ALEXANDER",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620323-21-22620324,62145,"MOYA GOMEZ, IBAI",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620323-21-22620324,62158,"MC COLM ARRILLAGA, ARKAITZ",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,1,0,0,0
22620323-21-22620324,62620,"FERRO PRIETO, IZEI",13092,"UNION SPORT ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1027_grande.png,1,0,0,0,0
22620323-21-22620324,62643,"MERINO DEL CAMPO, JORGE",13092,"UNION SPORT ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1027_grande.png,1,0,0,0,0
22620323-21-22620324,62650,"URRUELA HERRERA, IAN",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,62990,"COSTAS ALAMEDA, JON ELEDER",14119,"GURUTZETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,1,0,0,0,0
22620323-21-22620324,63003,"SANCHEZ PEREZ, ARATZ",13092,"UNION SPORT ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1027_grande.png,1,0,0,0,0
22620323-21-22620324,63117,"CUESTA BAYO, UNAX",14093,"TRAPAGARAN ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1133_grande.png,1,0,0,0,0
22620323-21-22620324,63157,"GONZALEZ PEÑA, OIHAN",14119,"GURUTZETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,1,0,0,0,0
22620323-21-22620324,63245,"VEIGA EXPOSITO, ENAITZ",14119,"GURUTZETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,1,0,0,0,0
22620323-21-22620324,63296,"BEDOYA MUÑOZ, ARITZ",14093,"TRAPAGARAN ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1133_grande.png,1,0,0,0,0
22620323-21-22620324,63316,"GONZALEZ VALTIERRA, ALAIN",14119,"GURUTZETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,1,0,0,0,0
22620323-21-22620324,65343,"MONTOYA ROMERO, EKAIN",13516,"GALLARTA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1050_grande.png,1,0,0,0,0
22620323-21-22620324,65381,"GADEA BILBAO, MARTIN",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,65909,"LOPEZ POZO, MARKEL",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,65977,"LOPEZ GARCIA, ARITZ",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620323-21-22620324,66058,"GUTIERREZ MUÑOZ, AIMAR",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,70293,"RODRIGUEZ ARIAS, ERLANTZ",13271,"LEIOA ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,1,0,0,0,0
22620323-21-22620324,70362,"ANTOLIN COTA, JULEN",13516,"GALLARTA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1050_grande.png,1,0,0,0,0
22620323-21-22620324,70630,"LEGUINA PEREDA, GORKA",12692,"PORTUGALETE ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1003_grande.png,1,0,0,0,0
22620323-21-22620324,71007,"ARTOLA TABERNERO, JON",13442,"LA MERCED ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1046_grande.png,1,0,0,0,0
22620323-21-22620324,71405,"ARANA RECALDE, ENEKO",13442,"LA MERCED ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1046_grande.png,1,0,0,0,0
22620323-21-22620324,71585,"LUCERO FONSECA, UNAI",14119,"GURUTZETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928222_Gurutzeta_Escudo.png,1,0,0,0,0
22620323-21-22620324,71624,"PEREZ VILLANUEVA, LUCAS",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,71789,"PEREDA GONZALEZ, ANDER",12779,"ERANDIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1007_grande.png,1,0,0,0,0
22620323-21-22620324,72376,"URQUIZO ZALBIDE, EKAITZ",13271,"LEIOA ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,1,0,0,0,0
22620323-21-22620324,72848,"GARCIA LEQUERICA, OIER",14524,GORLIZ,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009933628_escudo_gorliz.jpg,1,0,0,0,0
22620323-21-22620324,72929,"MENDIZABAL VALLEJO, ANDER",14524,GORLIZ,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009933628_escudo_gorliz.jpg,1,0,0,0,0
22620323-21-22620324,73915,"VALCARCEL OJEMBARRENA, MARKEL",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,74242,"ALVAREZ URRESTIZALA, JURGI",13271,"LEIOA ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,1,0,0,0,0
22620323-21-22620324,74437,"SANCHEZ GONZALEZ, EDER",14093,"TRAPAGARAN ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1133_grande.png,1,0,0,0,0
22620323-21-22620324,74685,"HERMOSILLA LETAMENDI, ENRIQUE",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,74828,"PEREZ RODRIGUEZ, MARIO",14189,"UGERAGA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,1,0,0,0,0
22620323-21-22620324,75028,"SAUTO BARBOSA, AIMAR",13442,"LA MERCED ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1046_grande.png,1,0,0,0,0
22620323-21-22620324,76191,"PEÑAS CAMPO, EKAIN",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,76485,"ABAD GANDIAGA, IÑIGO",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,76570,"FERNANDEZ SANTAMARTA, DIEGO",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,76941,"IBARRA BENITEZ, OIER",13199,"ZALLA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1032_grande.png,1,0,0,0,0
22620323-21-22620324,76944,"JAKA ZABALA, LANDER",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,77051,"AGUIRREZABAL SALINERO, ARATZ",14393,"ASKARTZA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1197_grande.png,1,0,0,0,0
22620323-21-22620324,77169,"RODRIGUEZ ALVAREZ, ANDER",13271,"LEIOA ""C""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1034_grande.png,1,0,0,0,0
22620323-21-22620324,77543,"SAN MIGUEL BARROETA, PAUL",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,77775,"MARTIN IMAZ, UNAI",14189,"UGERAGA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1152_grande.png,1,0,0,0,0
22620323-21-22620324,78012,"OCAÑA BARAHONA, AIMAR",13092,"UNION SPORT ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1027_grande.png,1,0,0,0,0
22620323-21-22620324,79324,"CAMPOS MARCOS, ANDEKA",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,271877,"ARCOS AZALDEGUI, IVAN",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,271953,"ALONSO DE LA QUINTANA, OIER",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,273919,"IRIBAR ETXEBARRIA, MARKEL",14524,GORLIZ,https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009933628_escudo_gorliz.jpg,1,0,0,0,0
22620323-21-22620324,273922,"SANCHEZ SANDIN, IKER",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,274149,"RODRIGUEZ RUBIO, ANER",14794,"ASTRABUDUAKO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1301_grande.png,1,0,0,0,0
22620323-21-22620324,274213,"ZALBIDE MARTIN, XABIER",13335,"GETXO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1038_grande.png,1,0,0,0,0
22620323-21-22620324,274434,"JAUREGUI CASTRESANA, MATEO",5588,"URDANETA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0010163043_Logo_Club_Deportivo_Urdaneta.png,1,0,0,0,0
22620323-21-22620324,276350,"BILBAO ARRIZABALAGA, TELMO",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,563654,"CAÑETE DIELMA, LUCAS DANIEL",12779,"ERANDIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1007_grande.png,1,0,0,0,0
22620323-21-22620324,21748684,"CASTRESANA MITXELENA, LIER",15111,"URDULIZ ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1383_grande.png,1,0,0,0,0
22620323-21-22620324,21966771,"KEDDAOUI, MOUSSAAB",13199,"ZALLA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1032_grande.png,1,0,0,0,0
22620323-21-22620325,14557,"TOMAS CARRASCO, OIER",30088,"ERMUA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928030_ESCUDO_ERMUA_CD.jpg,1,0,0,0,0
22620323-21-22620325,14602,"BROUYAJIL EL AMOUM JEBARY, MOHAMED YASER",30088,"ERMUA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928030_ESCUDO_ERMUA_CD.jpg,1,0,0,0,0
22620323-21-22620325,40961,"CANGA MORGADO, ANER",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,0,0,0,0
22620323-21-22620325,41190,"HERNANDEZ ARZA, UNAX",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,41257,"PIÑEIRO VICENTE, IBAI",30174,"MSC BUTROE ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1632_grande.png,1,0,0,0,0
22620323-21-22620325,41401,"MOHAMED YAHIA, YUSEF",14905,"IBARSUSI ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1322_grande.png,1,0,0,0,0
22620323-21-22620325,41586,"SOLOLUZE SALABERRIA, MARKEL",30126,"ARTIBAI ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1166_grande.png,1,0,0,0,0
22620323-21-22620325,41663,"EGUIA IBARRA, PEIO",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,0,0,0,0
22620323-21-22620325,41749,"GOIRIGOLZARRI BILBAO, AIMAR",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,0,0,0,0
22620323-21-22620325,41752,"SILVA TEJEDOR, ENEKO",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,0,0,0,0
22620323-21-22620325,41765,"FERNANDEZ ALCIBAR, OIHAN",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620323-21-22620325,41786,"LOBATO MENDIZABAL, ARITZ",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620323-21-22620325,60224,"CASTILLO SIERRA, XABIER",13025,"ITURRIGORRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1023_grande.png,1,0,0,0,0
22620323-21-22620325,60738,"TARANILLA FERREIRO, ANER",13982,"DERIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,1,0,0,0,0
22620323-21-22620325,64318,"BEITIA GONZALEZ, ENETZ",30167,"AURRERA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,1,0,0,0,0
22620323-21-22620325,66475,"MARTITEGI AURTENETXEA, ARETX",12956,"GERNIKA ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1019_grande.png,1,0,0,0,0
22620323-21-22620325,66509,"BALADO PEREZ, JULEN",30096,"INDARTSU ""B""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009920691_Escudo_Indartsu_2017__1_.png,1,0,0,0,0
22620323-21-22620325,66689,"ALVAREZ MAESO, PABLO",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,66716,"MARTIN ALEJOS, IZAN",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,1,0,0,0
22620323-21-22620325,66822,"CUELLAS ANGULO, JULEN",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,1,0,0,0
22620323-21-22620325,66897,"MUÑOZ RUANO, AINAR",30167,"AURRERA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,1,0,0,0,0
22620323-21-22620325,66963,"ALVAREZ POZO, OIER",30088,"ERMUA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928030_ESCUDO_ERMUA_CD.jpg,1,0,0,0,0
22620323-21-22620325,67270,"IMAZ PEREZ, GARI",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620323-21-22620325,67423,"ZUBERO QUINTANA, PABLO",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620323-21-22620325,68109,"ALBERDI ARRIETA, GORKA",30088,"ERMUA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928030_ESCUDO_ERMUA_CD.jpg,1,0,0,0,0
22620323-21-22620325,68250,"ELORRIAGA OJINAGA, ENEKO",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,1,0,0,0
22620323-21-22620325,70799,"GOMEZ LOPEZ, OIHAN",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,70868,"FELIX DA SILVA, HEITOR",13755,"MUNGIA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1071_grande.png,1,0,0,0,0
22620323-21-22620325,71181,"LOZANO AGUDELO, EVAN ALEJANDRO",30174,"MSC BUTROE ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1632_grande.png,1,0,0,0,0
22620323-21-22620325,71253,"MONASTERIO PUJANA, EKAIN",12956,"GERNIKA ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1019_grande.png,1,1,0,0,0
22620323-21-22620325,71929,"HERNANDEZ LESTA, OIER",13982,"DERIO ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1108_grande.png,1,0,0,0,0
22620323-21-22620325,72028,"MEABE ELKOROIRIBE, MARTIN",12981,"CULTURAL DURANGO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1020_grande.png,1,0,0,0,0
22620323-21-22620325,72036,"ALBANO GONZALES, JAGOBA",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,1,0,0,0
22620323-21-22620325,72410,"URIARTE SALINAS, UNAX",30085,"SONDIKA ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0000106487_cdsondika.png,1,0,0,0,0
22620323-21-22620325,72581,"RODRIGUEZ URRUTIA, ANDER",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,72692,"MAMANI FERNANDEZ, UNAI",30167,"AURRERA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,1,0,0,0,0
22620323-21-22620325,73112,"BARRENA ETXABURU, KIMETZ",13914,"ABADIÑO ""B""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1093_grande.png,1,0,0,0,0
22620323-21-22620325,73501,"MOLINA GUERRERO, XABIER",30096,"INDARTSU ""B""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009920691_Escudo_Indartsu_2017__1_.png,1,0,0,0,0
22620323-21-22620325,73503,"MARTIN CASTILLO, MARCOS",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,73677,"FONTANEDA MARTIN, AIMAR",14905,"IBARSUSI ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1322_grande.png,1,0,0,0,0
22620323-21-22620325,73947,"GONZALEZ GONZALEZ, MIKEL",13578,"ETXEBARRI ""A""",https://www.fvf-bff.eus/pnfg/pimg/Clubes/00100_0009928047_ESCUDOETXEBARRI_page_0001__2_.jpg,1,0,0,0,0
22620323-21-22620325,74400,"BENLOBABAH ROUFANI, YASSIN",30167,"AURRERA ""A""",https://www.fvf-bff.eus/pnfg/pimg/MigracionPV/escudosFVF/1609_grande.png,1,0,0,0,0
